contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SPY261023P00710000,2026-09-09 19:51:18+00:00,710.0,3.55,0.0,0.0,0.0,0.0,53,159,0.0312596875,False,REGULAR,USD
SPY261023P00715000,2026-09-09 20:13:59+00:00,715.0,3.95,0.0,0.0,0.0,0.0,112,232,0.0312596875,False,REGULAR,USD
SPY261023P00720000,2026-09-09 20:13:59+00:00,720.0,4.41,0.0,0.0,0.0,0.0,124,273,0.0312596875,False,REGULAR,USD
SPY261023P00721000,2026-09-09 19:51:51+00:00,721.0,4.56,0.0,0.0,0.0,0.0,31,72,0.0312596875,False,REGULAR,USD
SPY261023P00722000,2026-09-09 18:19:05+00:00,722.0,4.54,0.0,0.0,0.0,0.0,10,30,0.0312596875,False,REGULAR,USD
SPY261023P00723000,2026-09-09 19:55:00+00:00,723.0,4.79,0.0,0.0,0.0,0.0,22,101,0.0312596875,False,REGULAR,USD
SPY261023P00724000,2026-09-09 20:04:51+00:00,724.0,4.94,0.0,0.0,0.0,0.0,22,53,0.0312596875,False,REGULAR,USD
SPY261023P00725000,2026-09-09 19:55:00+00:00,725.0,5.01,0.0,0.0,0.0,0.0,126,295,0.0312596875,False,REGULAR,USD
SPY261023P00727000,2026-09-09 19:36:55+00:00,727.0,5.12,0.0,0.0,0.0,0.0,19,143,0.0312596875,False,REGULAR,USD
SPY261023P00728000,2026-09-09 20:00:46+00:00,728.0,5.35,0.0,0.0,0.0,0.0,13,47,0.0312596875,False,REGULAR,USD
SPY261023P00729000,2026-09-09 20:04:51+00:00,729.0,5.57,0.0,0.0,0.0,0.0,32,137,0.0312596875,False,REGULAR,USD
SPY261023P00730000,2026-09-09 19:54:07+00:00,730.0,5.64,0.0,0.0,0.0,0.0,177,380,0.0312596875,False,REGULAR,USD
SPY261023P00731000,2026-09-09 20:11:52+00:00,731.0,5.8,0.0,0.0,0.0,0.0,11,57,0.0312596875,False,REGULAR,USD
SPY261023P00732000,2026-09-09 16:30:42+00:00,732.0,6.07,0.0,0.0,0.0,0.0,5,59,0.0312596875,False,REGULAR,USD
SPY261023P00733000,2026-09-09 20:00:46+00:00,733.0,6.06,0.0,0.0,0.0,0.0,10,64,0.0312596875,False,REGULAR,USD
SPY261023P00734000,2026-09-09 19:35:31+00:00,734.0,6.09,0.0,0.0,0.0,0.0,6,30,0.0312596875,False,REGULAR,USD
SPY261023P00735000,2026-09-09 19:35:31+00:00,735.0,6.24,0.0,0.0,0.0,0.0,32,213,0.0312596875,False,REGULAR,USD
SPY261023P00736000,2026-09-09 20:07:17+00:00,736.0,6.61,0.0,0.0,0.0,0.0,6,104,0.015634843750000002,False,REGULAR,USD
SPY261023P00737000,2026-09-09 18:59:54+00:00,737.0,6.56,0.0,0.0,0.0,0.0,9,80,0.015634843750000002,False,REGULAR,USD
SPY261023P00738000,2026-09-09 15:36:31+00:00,738.0,6.94,0.0,0.0,0.0,0.0,8,118,0.015634843750000002,False,REGULAR,USD
SPY261023P00739000,2026-09-09 19:25:03+00:00,739.0,6.85,0.0,0.0,0.0,0.0,20,32,0.015634843750000002,False,REGULAR,USD
SPY261023P00740000,2026-09-09 19:58:43+00:00,740.0,7.35,0.0,0.0,0.0,0.0,102,198,0.015634843750000002,False,REGULAR,USD
SPY261023P00741000,2026-09-09 13:50:29+00:00,741.0,7.14,0.0,0.0,0.0,0.0,23,59,0.015634843750000002,False,REGULAR,USD
SPY261023P00742000,2026-09-09 19:53:26+00:00,742.0,7.68,0.0,0.0,0.0,0.0,7,13,0.015634843750000002,False,REGULAR,USD
SPY261023P00743000,2026-09-09 20:14:27+00:00,743.0,7.87,0.0,0.0,0.0,0.0,5,32,0.015634843750000002,False,REGULAR,USD
SPY261023P00744000,2026-09-09 16:28:58+00:00,744.0,8.45,0.0,0.0,0.0,0.0,2,32,0.015634843750000002,False,REGULAR,USD
SPY261023P00745000,2026-09-09 19:56:33+00:00,745.0,8.32,0.0,0.0,0.0,0.0,37,112,0.015634843750000002,False,REGULAR,USD
SPY261023P00746000,2026-09-09 19:58:11+00:00,746.0,8.59,0.0,0.0,0.0,0.0,8,18,0.015634843750000002,False,REGULAR,USD
SPY261023P00747000,2026-09-09 20:04:49+00:00,747.0,8.84,0.0,0.0,0.0,0.0,11,24,0.015634843750000002,False,REGULAR,USD
SPY261023P00748000,2026-09-09 20:14:27+00:00,748.0,9.01,0.0,0.0,0.0,0.0,5,35,0.015634843750000002,False,REGULAR,USD
SPY261023P00749000,2026-09-09 19:59:33+00:00,749.0,9.33,0.0,0.0,0.0,0.0,5,42,0.015634843750000002,False,REGULAR,USD
SPY261023P00750000,2026-09-09 19:56:33+00:00,750.0,9.54,0.0,0.0,0.0,0.0,83,99,0.007822421875,False,REGULAR,USD
SPY261023P00751000,2026-09-09 19:40:50+00:00,751.0,9.66,0.0,0.0,0.0,0.0,8,31,0.007822421875,False,REGULAR,USD
SPY261023P00752000,2026-09-09 20:05:01+00:00,752.0,10.16,0.0,0.0,0.0,0.0,1,17,0.007822421875,False,REGULAR,USD
SPY261023P00753000,2026-09-09 18:57:55+00:00,753.0,10.09,0.0,0.0,0.0,0.0,15,17,0.007822421875,False,REGULAR,USD
SPY261023P00754000,2026-09-09 14:15:01+00:00,754.0,10.02,0.0,0.0,0.0,0.0,9,88,0.007822421875,False,REGULAR,USD
SPY261023P00755000,2026-09-09 19:35:26+00:00,755.0,10.76,0.0,0.0,0.0,0.0,43,98,0.007822421875,False,REGULAR,USD
SPY261023P00756000,2026-09-09 19:58:11+00:00,756.0,11.33,0.0,0.0,0.0,0.0,4,23,0.007822421875,False,REGULAR,USD
SPY261023P00757000,2026-09-09 16:08:20+00:00,757.0,11.9,0.0,0.0,0.0,0.0,33,38,0.0039162109375,False,REGULAR,USD
SPY261023P00758000,2026-09-09 16:58:36+00:00,758.0,11.85,0.0,0.0,0.0,0.0,5,13,0.0039162109375,False,REGULAR,USD
SPY261023P00759000,2026-09-09 19:07:53+00:00,759.0,12.01,0.0,0.0,0.0,0.0,2,59,0.0039162109375,False,REGULAR,USD
SPY261023P00760000,2026-09-09 19:57:28+00:00,760.0,12.76,0.0,0.0,0.0,0.0,370,345,0.00196310546875,False,REGULAR,USD
SPY261023P00761000,2026-09-09 19:12:09+00:00,761.0,12.74,0.0,0.0,0.0,0.0,10,25,0.00196310546875,False,REGULAR,USD
SPY261023P00762000,2026-09-09 19:53:16+00:00,762.0,13.53,0.0,0.0,0.0,0.0,104,74,0.0004982763671875,False,REGULAR,USD
SPY261023P00763000,2026-09-09 19:56:28+00:00,763.0,13.88,0.0,0.0,0.0,0.0,18,15,1.0000000000000003e-05,True,REGULAR,USD
SPY261023P00764000,2026-09-09 20:04:41+00:00,764.0,14.32,0.0,0.0,0.0,0.0,19,19,1.0000000000000003e-05,True,REGULAR,USD
SPY261023P00765000,2026-09-09 19:59:06+00:00,765.0,14.66,0.0,0.0,0.0,0.0,61,92,1.0000000000000003e-05,True,REGULAR,USD
SPY261023P00766000,2026-09-08 19:58:42+00:00,766.0,13.5,0.0,0.0,0.0,0.0,68,71,1.0000000000000003e-05,True,REGULAR,USD
SPY261023P00767000,2026-09-09 15:53:10+00:00,767.0,15.55,0.0,0.0,0.0,0.0,607,613,1.0000000000000003e-05,True,REGULAR,USD
SPY261023P00768000,2026-09-09 15:09:45+00:00,768.0,16.1,0.0,0.0,0.0,0.0,16,102,1.0000000000000003e-05,True,REGULAR,USD
SPY261023P00769000,2026-09-09 16:25:07+00:00,769.0,17.05,0.0,0.0,0.0,0.0,10,52,1.0000000000000003e-05,True,REGULAR,USD
SPY261023P00770000,2026-09-09 17:30:14+00:00,770.0,16.73,0.0,0.0,0.0,0.0,57,144,1.0000000000000003e-05,True,REGULAR,USD
SPY261023P00771000,2026-09-08 14:21:02+00:00,771.0,15.21,0.0,0.0,0.0,0.0,80,135,1.0000000000000003e-05,True,REGULAR,USD
SPY261023P00772000,2026-09-09 16:11:12+00:00,772.0,18.68,0.0,0.0,0.0,0.0,1,46,1.0000000000000003e-05,True,REGULAR,USD
SPY261023P00773000,2026-09-08 17:43:40+00:00,773.0,15.6,0.0,0.0,0.0,0.0,58,72,1.0000000000000003e-05,True,REGULAR,USD
SPY261023P00774000,2026-09-08 17:08:01+00:00,774.0,15.85,0.0,0.0,0.0,0.0,1,6,1.0000000000000003e-05,True,REGULAR,USD
SPY261023P00775000,2026-09-08 13:31:31+00:00,775.0,15.91,0.0,0.0,0.0,0.0,1,33,1.0000000000000003e-05,True,REGULAR,USD
SPY261023P00776000,2026-09-04 16:49:33+00:00,776.0,15.15,0.0,0.0,0.0,0.0,55,55,1.0000000000000003e-05,True,REGULAR,USD
SPY261023P00777000,2026-09-08 18:48:44+00:00,777.0,18.2,0.0,0.0,0.0,0.0,2,100,1.0000000000000003e-05,True,REGULAR,USD
SPY261023P00778000,2026-09-04 16:44:00+00:00,778.0,16.24,0.0,0.0,0.0,0.0,50,51,1.0000000000000003e-05,True,REGULAR,USD
SPY261023P00779000,2026-09-09 13:40:25+00:00,779.0,21.13,0.0,0.0,0.0,0.0,15,91,1.0000000000000003e-05,True,REGULAR,USD
SPY261023P00780000,2026-09-09 14:37:10+00:00,780.0,22.04,0.0,0.0,0.0,0.0,1,4,1.0000000000000003e-05,True,REGULAR,USD
SPY261023P00783000,2026-09-04 17:58:41+00:00,783.0,19.97,0.0,0.0,0.0,0.0,1,1,1.0000000000000003e-05,True,REGULAR,USD
SPY261023P00784000,2026-09-04 17:25:37+00:00,784.0,20.17,0.0,0.0,0.0,0.0,32,32,1.0000000000000003e-05,True,REGULAR,USD
SPY261023P00785000,2026-09-04 19:16:12+00:00,785.0,21.15,0.0,0.0,0.0,0.0,13,13,1.0000000000000003e-05,True,REGULAR,USD
SPY261023P00796000,2026-09-04 14:54:53+00:00,796.0,29.28,0.0,0.0,0.0,0.0,2,1,1.0000000000000003e-05,True,REGULAR,USD
SPY261023P00810000,2026-09-04 15:16:19+00:00,810.0,41.06,0.0,0.0,0.0,0.0,8,4,1.0000000000000003e-05,True,REGULAR,USD
SPY261023P00821000,2026-09-09 15:25:10+00:00,821.0,61.0,0.0,0.0,0.0,0.0,1,3,1.0000000000000003e-05,True,REGULAR,USD
