contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SPY261023C00811000,2026-09-09 20:13:59+00:00,811.0,0.8,0.0,0.0,0.0,0.0,23,27,0.0312596875,False,REGULAR,USD
SPY261023C00812000,2026-09-09 18:29:50+00:00,812.0,0.77,0.0,0.0,0.0,0.0,1,27,0.0312596875,False,REGULAR,USD
SPY261023C00813000,2026-09-09 15:00:51+00:00,813.0,0.78,0.0,0.0,0.0,0.0,8,13,0.0312596875,False,REGULAR,USD
SPY261023C00815000,2026-09-09 20:07:41+00:00,815.0,0.59,0.0,0.0,0.0,0.0,17,49,0.0312596875,False,REGULAR,USD
SPY261023C00816000,2026-09-08 19:01:42+00:00,816.0,0.76,0.0,0.0,0.0,0.0,5,5,0.0312596875,False,REGULAR,USD
SPY261023C00820000,2026-09-09 20:07:41+00:00,820.0,0.43,0.0,0.0,0.0,0.0,14,51,0.0312596875,False,REGULAR,USD
SPY261023C00822000,2026-09-09 14:33:18+00:00,822.0,0.39,0.0,0.0,0.0,0.0,2,4,0.0312596875,False,REGULAR,USD
SPY261023C00825000,2026-09-09 19:21:51+00:00,825.0,0.33,0.0,0.0,0.0,0.0,5,73,0.062509375,False,REGULAR,USD
SPY261023C00830000,2026-09-09 20:01:47+00:00,830.0,0.24,0.0,0.0,0.0,0.0,36,459,0.062509375,False,REGULAR,USD
SPY261023C00835000,2026-09-09 19:18:05+00:00,835.0,0.18,0.0,0.0,0.0,0.0,1,409,0.062509375,False,REGULAR,USD
SPY261023C00840000,2026-09-04 19:51:28+00:00,840.0,0.24,0.0,0.0,0.0,0.0,72,61,0.062509375,False,REGULAR,USD
SPY261023C00845000,2026-09-09 15:14:07+00:00,845.0,0.11,0.0,0.0,0.0,0.0,25,32,0.062509375,False,REGULAR,USD
SPY261023C00850000,2026-09-09 14:07:10+00:00,850.0,0.09,0.0,0.0,0.0,0.0,10,40,0.062509375,False,REGULAR,USD
SPY261023C00855000,2026-09-08 13:45:42+00:00,855.0,0.1,0.0,0.0,0.0,0.0,1,12,0.062509375,False,REGULAR,USD
SPY261023C00860000,2026-09-04 13:45:45+00:00,860.0,0.11,0.0,0.0,0.0,0.0,1,1,0.062509375,False,REGULAR,USD
SPY261023C00865000,2026-09-04 20:02:48+00:00,865.0,0.09,0.0,0.0,0.0,0.0,24,24,0.062509375,False,REGULAR,USD
SPY261023C00870000,2026-09-09 16:52:13+00:00,870.0,0.05,0.0,0.0,0.0,0.0,54,125,0.062509375,False,REGULAR,USD
SPY261023C00875000,2026-09-08 15:23:04+00:00,875.0,0.05,0.0,0.0,0.0,0.0,30,79,0.062509375,False,REGULAR,USD
SPY261023C00880000,2026-09-09 14:44:23+00:00,880.0,0.04,0.0,0.0,0.0,0.0,26,92,0.062509375,False,REGULAR,USD
SPY261023C00890000,2026-09-04 17:00:30+00:00,890.0,0.04,0.0,0.0,0.0,0.0,24,24,0.062509375,False,REGULAR,USD
SPY261023C00895000,2026-09-04 20:03:40+00:00,895.0,0.04,0.0,0.0,0.0,0.0,24,24,0.12500875,False,REGULAR,USD
